ax,ay,az,ex,ey,ez,gx,gy,gz,qw,qx,qy,qz,mx,my,mz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
-0.290000,0.080000,-2.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289307,-0.613892,0.729187,0.087524,100.000000,0.000000,0.000000,0.000000,0.000000,882.750000,82765.000000
-0.360000,0.130000,-2.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284058,-0.620056,0.725769,0.090088,100.000000,0.000000,0.000000,0.000000,0.000000,882.760000,82766.000000
-0.550000,0.160000,-2.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279419,-0.622131,0.725647,0.091125,100.000000,0.000000,0.000000,0.000000,0.000000,882.770000,82767.000000
-0.570000,0.280000,-2.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270264,-0.626404,0.725220,0.092957,100.000000,0.000000,0.000000,0.000000,0.000000,882.780000,82768.000000
-0.680000,-0.140000,-2.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265991,-0.628418,0.724976,0.093628,100.000000,0.000000,0.000000,0.000000,0.000000,882.790000,82769.000000
-0.710000,-0.450000,-2.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265991,-0.628418,0.724976,0.093628,100.000000,0.000000,0.000000,0.000000,0.000000,882.800000,82770.000000
-0.460000,-0.500000,-2.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261536,-0.633545,0.721863,0.095459,100.000000,0.000000,0.000000,0.000000,0.000000,882.810000,82771.000000
-0.310000,-0.670000,-2.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254578,-0.636536,0.721680,0.096069,100.000000,0.000000,0.000000,0.000000,0.000000,882.820000,82772.000000
-0.050000,-0.520000,-2.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251648,-0.637756,0.721558,0.096252,100.000000,0.000000,0.000000,0.000000,0.000000,882.830000,82773.000000
0.190000,-0.610000,-1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251648,-0.637756,0.721558,0.096252,100.000000,0.000000,0.000000,0.000000,0.000000,882.840000,82774.000000
0.290000,-0.420000,-1.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249207,-0.638855,0.721436,0.096436,100.000000,0.000000,0.000000,0.000000,0.000000,882.850000,82775.000000
-0.480000,-0.830000,-1.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230286,-0.664368,0.705933,0.085144,100.000000,0.000000,0.000000,0.000000,0.000000,883.002000,82790.000000
-0.780000,-0.370000,-0.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230469,-0.664490,0.705933,0.083801,100.000000,0.000000,0.000000,0.000000,0.000000,883.012000,82791.000000
-1.630000,0.290000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230774,-0.664612,0.705872,0.082153,100.000000,0.000000,0.000000,0.000000,0.000000,883.023000,82792.000000
-2.080000,-0.370000,-0.230000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231201,-0.664978,0.705688,0.079651,100.000000,0.000000,0.000000,0.000000,0.000000,883.033000,82793.000000
-2.650000,-3.460000,-2.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231323,-0.665833,0.705261,0.075745,100.000000,0.000000,0.000000,0.000000,0.000000,883.043000,82794.000000
-2.650000,-3.460000,-2.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230408,-0.669800,0.702332,0.070801,100.000000,0.000000,0.000000,0.000000,0.000000,883.053000,82795.000000
-2.990000,-5.900000,-6.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228699,-0.672180,0.701355,0.063049,100.000000,0.000000,0.000000,0.000000,0.000000,883.063000,82796.000000
-2.430000,-5.990000,-8.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225708,-0.675537,0.699890,0.052979,100.000000,0.000000,0.000000,0.000000,0.000000,883.073000,82797.000000
0.990000,-10.050000,-13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222290,-0.679565,0.697937,0.040405,100.000000,0.000000,0.000000,0.000000,0.000000,883.083000,82798.000000
3.670000,-9.170000,-5.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220215,-0.683289,0.695618,0.026733,100.000000,0.000000,0.000000,0.000000,0.000000,883.093000,82799.000000
7.070000,-19.830000,-13.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224915,-0.682007,0.695862,0.010315,100.000000,0.000000,0.000000,0.000000,0.000000,883.104000,82800.000000
5.210000,-17.890000,-9.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232605,-0.675720,0.699463,-0.008667,100.000000,0.000000,0.000000,0.000000,0.000000,883.114000,82801.000000
3.870000,-15.690000,-9.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240784,-0.667236,0.704285,-0.029602,100.000000,0.000000,0.000000,0.000000,0.000000,883.124000,82802.000000
3.600000,-13.060000,-8.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250916,-0.654602,0.711182,-0.052551,100.000000,0.000000,0.000000,0.000000,0.000000,883.134000,82803.000000
4.040000,-3.600000,-8.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.263611,-0.637024,0.720215,-0.077454,100.000000,0.000000,0.000000,0.000000,0.000000,883.145000,82804.000000
3.830000,1.660000,-8.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277710,-0.615417,0.730408,-0.103088,100.000000,0.000000,0.000000,0.000000,0.000000,883.155000,82805.000000
4.200000,7.400000,-9.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292603,-0.591248,0.740417,-0.128784,100.000000,0.000000,0.000000,0.000000,0.000000,883.165000,82806.000000
3.930000,11.500000,-9.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308044,-0.565979,0.749023,-0.153992,100.000000,0.000000,0.000000,0.000000,0.000000,883.175000,82807.000000
3.340000,14.690000,-8.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324280,-0.540710,0.755554,-0.177917,100.000000,0.000000,0.000000,0.000000,0.000000,883.185000,82808.000000
